symbol,open,close,high,low,volume,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
TRXUSDT,0.27976,0.27976,0.27977,0.27976,,2910.37922,3594.0,1005.49338,57,1771185720000
IOSTUSDT,0.001254,0.001254,0.001254,0.001253,,496.948889,310665.0,389.57391,9,1771185720000
CRVUSDT,0.247,0.248,0.248,0.247,,943.055,181.9,45.1112,16,1771185720000
XTZUSDT,0.393,0.394,0.395,0.393,,2141.681,5247.7,2068.2928,28,1771185720000
ATOMUSDT,2.115,2.112,2.115,2.112,,5555.71539,203.59,430.32279,63,1771185720000
RLCUSDT,0.442,0.4419,0.4422,0.4417,,1147.19417,656.4,290.00914,40,1771185720000
THETAUSDT,0.2049,0.2048,0.205,0.2048,,3250.60159,7512.4,1539.47274,61,1771185720000
ALGOUSDT,0.0944,0.0944,0.0945,0.0943,,2431.61154,448.8,42.37867,22,1771185720000
DOGEUSDT,0.10235,0.10223,0.1024,0.10218,,770488.11835,2092940.0,214184.35275,10666,1771185720000
TRBUSDT,15.338,15.343,15.349,15.336,,5664.0915,234.6,3598.7276,133,1771185720000
SNXUSDT,0.286,0.286,0.286,0.285,,4954.8966,14610.7,4164.5631,43,1771185720000
BCHUSDT,551.27,551.03,551.41,551.02,,26161.58511,17.519,9658.008,325,1771185720000
KNCUSDT,0.1401,0.1401,0.1401,0.14,,147.9363,963.0,134.9163,5,1771185720000
YFIUSDT,2838.0,2840.0,2840.0,2833.0,,11032.467,1.779,5049.97,121,1771185720000
ZRXUSDT,0.1072,0.1072,0.1073,0.1071,,1868.75179,15030.3,1611.50869,75,1771185720000
ETHUSDT,1936.37,1936.73,1938.3,1936.36,,5177742.94581,1724.099,3340111.11871,6633,1771185720000
BATUSDT,0.128,0.128,0.128,0.1279,,140.1426,921.0,117.888,12,1771185720000
SUSHIUSDT,0.2047,0.2047,0.2048,0.2047,,1142.9197,1139.0,233.2329,36,1771185720000
ADAUSDT,0.2781,0.278,0.2783,0.2779,,105324.1081,187726.0,52215.0339,397,1771185720000
ZILUSDT,0.00425,0.00425,0.00426,0.00425,,18613.817,2013724.0,8559.44325,130,1771185720000
ONTUSDT,0.0454,0.0454,0.0455,0.0454,,3302.62058,626.4,28.46338,16,1771185720000
ETCUSDT,8.613,8.609,8.617,8.6,,23401.90708,350.68,3020.80308,190,1771185720000
QTUMUSDT,0.972,0.971,0.972,0.971,,988.8803,111.0,107.892,7,1771185720000
XMRUSDT,333.34,333.69,333.86,332.97,,23427.64811,46.404,15470.88451,524,1771185720000
RUNEUSDT,0.4005,0.4004,0.4007,0.4003,,3066.5945,4334.0,1735.8319,64,1771185720000
ZECUSDT,292.87,292.21,293.34,292.01,,1193168.30864,1451.731,424729.04062,4966,1771185720000
BNBUSDT,610.25,610.05,610.43,609.87,,184539.6241,135.18,82490.9542,1483,1771185720000
COMPUSDT,20.96,20.97,20.99,20.96,,29375.25594,1096.673,23005.34559,218,1771185720000
LTCUSDT,54.35,54.29,54.37,54.28,,74312.79632,324.628,17635.5588,286,1771185720000
VETUSDT,0.00822,0.008214,0.008222,0.008213,,3622.840016,224270.0,1843.023628,100,1771185720000
LINKUSDT,8.619,8.615,8.622,8.614,,92446.62077,3429.88,29562.39429,349,1771185720000
DASHUSDT,36.83,36.8,36.84,36.78,,58793.5176,783.024,28821.90749,387,1771185720000
KAVAUSDT,0.0536,0.0536,0.0536,0.0536,,70.63408,0.0,0.0,5,1771185720000
DOTUSDT,1.335,1.334,1.336,1.334,,22764.2127,4381.4,5851.4628,172,1771185720000
